"","age","parent","single","seeingfriends","household","accomplishment","entertainment","family","time","general","food"
"7101",33,1,0,0,1,0,0,0,0,0,0
"7107",48,1,0,0,1,0,0,0,0,0,0
"7109",51,1,0,0,0,0,0,0,0,0,1
"7111",34,0,1,0,1,0,0,0,0,0,0
"7112",34,0,0,0,0,0,1,0,0,0,0
"7113",24,0,0,0,0,0,0,0,1,0,0
"7118",51,0,1,0,0,0,1,0,0,0,0
"7119",52,1,0,0,0,0,0,0,1,0,0
"7122",20,0,1,0,0,1,0,0,0,0,0
"7124",47,1,1,0,0,1,0,0,0,0,0
"7126",23,0,1,1,0,0,0,0,0,0,0
"7128",37,0,0,0,0,0,0,0,0,0,1
"7130",29,0,1,0,0,0,1,0,0,0,0
"7132",56,1,0,0,0,1,0,0,0,0,0
"7133",42,0,1,0,0,1,0,0,0,0,0
"7136",81,1,0,0,0,0,0,0,0,0,1
"7139",54,1,0,0,0,0,0,0,0,0,1
"7140",60,0,0,1,0,0,0,0,0,0,0
"7142",22,0,1,0,1,0,0,0,0,0,0
"7143",19,0,1,0,0,0,0,0,1,0,0
"7144",44,0,0,1,0,0,0,0,0,0,0
"7150",47,1,0,1,0,0,0,0,0,0,0
"7151",56,1,0,0,0,1,0,0,0,0,0
"7154",24,1,0,0,0,1,0,0,0,0,0
"7156",61,0,0,0,0,0,0,1,0,0,0
"7157",25,0,0,0,0,0,0,0,0,0,1
"7158",67,1,0,0,0,0,0,0,0,1,0
"7161",55,1,0,0,0,0,0,0,0,1,0
"7163",28,1,1,0,1,0,0,0,0,0,0
"7165",47,0,1,0,0,0,0,0,0,0,1
"7166",37,0,1,0,0,0,0,0,0,1,0
"7168",46,0,0,0,0,0,0,0,0,1,0
"7169",35,0,0,0,1,0,0,0,0,0,0
"7170",82,0,0,0,0,0,0,1,0,0,0
"7171",33,0,1,0,1,0,0,0,0,0,0
"7172",33,0,1,0,0,0,0,0,1,0,0
"7173",27,0,1,0,0,0,0,0,0,0,1
"7174",30,1,0,0,0,0,1,0,0,0,0
"7175",33,0,0,0,0,0,0,0,0,1,0
"7176",44,1,0,0,1,0,0,0,0,0,0
"7181",38,1,0,0,1,0,0,0,0,0,0
"7183",23,1,0,0,0,1,0,0,0,0,0
"7184",49,1,0,0,0,1,0,0,0,0,0
"7187",54,0,1,1,0,0,0,0,0,0,0
"7188",25,0,0,0,1,0,0,0,0,0,0
"7191",39,1,0,0,1,0,0,0,0,0,0
"7196",43,1,0,1,0,0,0,0,0,0,0
"7199",47,1,0,0,0,0,0,1,0,0,0
"7201",60,1,0,0,0,1,0,1,0,0,1
"7202",49,1,0,0,1,0,0,0,0,0,0
"7203",69,1,0,0,0,0,0,0,0,0,1
"7204",30,1,1,0,0,0,0,0,1,0,0
"7205",57,1,0,0,0,0,0,1,0,0,0
"7207",23,1,0,0,0,1,0,0,0,0,0
"7208",41,1,0,0,0,0,0,1,0,0,0
"7212",84,0,1,0,0,0,1,0,0,0,0
"7215",25,1,0,1,0,0,1,0,0,0,0
"7216",58,1,0,0,0,1,0,0,0,0,0
"7220",26,0,0,0,0,0,0,0,1,0,0
"7222",35,0,1,0,0,0,0,0,0,0,1
"7223",55,1,1,1,0,0,0,0,0,0,0
"7224",41,0,0,0,0,0,0,0,0,1,0
"7227",29,0,1,1,0,0,0,0,0,0,0
"7228",21,1,1,0,0,0,0,0,1,0,0
"7232",82,1,0,0,0,0,0,1,0,0,0
"7233",35,1,0,0,0,0,0,0,0,1,0
"7235",44,0,1,0,0,0,0,0,0,1,0
"7236",21,0,1,0,0,0,0,0,0,0,1
"7237",66,1,0,0,0,0,1,0,0,0,0
"7238",25,0,1,0,0,0,0,0,1,0,0
"7240",25,0,1,0,0,0,0,0,1,0,0
"7242",49,0,1,0,0,0,0,1,0,0,0
"7244",24,0,1,0,0,0,0,0,1,0,0
"7246",24,0,1,0,0,0,0,0,0,0,1
"7247",45,0,0,0,0,0,0,0,0,0,1
"7250",56,1,0,0,0,0,0,0,0,0,1
"7254",25,1,0,0,0,0,0,1,0,0,0
"7258",45,1,0,0,0,0,0,1,0,0,0
"7259",22,0,1,1,0,0,0,0,0,0,0
"7262",22,0,0,1,0,0,0,0,0,0,0
"7265",37,0,1,0,0,0,0,0,0,0,1
"7266",30,1,0,1,0,0,0,0,0,0,0
"7267",39,0,1,0,0,1,0,0,0,0,0
"7268",28,0,1,0,1,0,0,0,0,0,0
"7271",34,0,0,0,1,0,0,0,0,0,0
"7274",85,1,0,0,0,0,0,0,0,0,1
"7276",35,1,0,0,0,0,0,0,0,0,1
"7277",45,1,0,0,1,0,0,0,0,0,0
"7279",54,1,0,0,0,0,0,0,0,0,1
"7280",24,0,0,0,0,0,1,0,0,0,0
"7282",55,1,0,0,0,0,0,0,1,0,0
"7283",33,1,0,0,0,0,1,0,0,0,0
"7285",40,1,0,1,0,0,0,0,0,0,0
"7288",23,0,1,0,0,0,1,0,0,0,0
"7290",40,0,0,0,0,0,0,0,1,0,0
"7292",47,1,0,0,0,1,0,0,0,0,0
"7294",52,1,1,0,0,0,1,0,0,0,0
"7295",28,1,0,0,0,1,0,0,0,0,0
"7296",80,1,0,0,0,0,1,0,0,0,0
"7301",81,1,0,0,0,0,0,1,0,0,0
"7302",29,0,0,0,0,0,0,0,0,1,0
"7304",79,1,0,0,0,0,0,1,0,0,0
"7305",34,1,0,0,0,1,0,0,0,0,0
"7307",52,1,0,0,0,0,1,0,0,0,0
"7308",30,0,1,0,0,0,1,0,0,0,0
"7309",40,1,0,0,0,0,0,0,0,1,0
"7313",30,0,0,0,0,0,1,0,0,0,0
"7314",28,1,0,0,0,0,1,0,0,0,0
"7316",34,1,0,0,0,0,0,0,0,0,1
"7318",43,0,0,0,0,0,0,1,0,0,0
"7319",22,0,0,0,0,0,0,0,1,0,0
"7321",22,0,1,0,0,0,0,1,0,0,0
"7322",39,1,0,0,0,0,0,0,1,0,0
"7324",25,0,1,0,0,0,1,0,0,0,0
"7328",56,1,0,0,0,0,0,1,0,0,0
"7329",26,0,1,0,0,0,1,0,0,0,0
"7331",49,1,0,1,0,0,0,0,0,0,0
"7334",47,1,1,0,0,0,1,0,0,0,0
"7336",46,1,0,0,0,1,0,0,0,0,0
"7337",46,1,0,0,0,0,1,0,0,0,0
"7339",39,1,0,0,0,1,0,0,0,0,0
"7344",28,0,0,0,0,0,0,1,0,0,0
"7346",37,1,0,0,0,0,0,0,1,0,0
"7348",56,0,1,0,0,0,0,0,0,0,1
"7357",39,1,0,0,1,0,0,0,0,0,0
"7362",30,0,1,0,0,0,0,0,0,0,1
"7366",24,0,1,0,0,0,0,1,0,0,0
"7369",47,1,0,0,0,1,0,0,0,0,0
"7370",27,0,1,0,1,0,0,0,0,0,0
"7372",40,1,0,0,0,0,0,0,1,0,0
"7376",20,0,0,1,0,0,0,0,0,0,0
"7378",21,0,1,0,1,0,0,0,0,0,0
"7379",85,0,0,1,0,0,0,0,0,0,0
"7384",25,0,1,0,0,0,0,0,0,1,0
"7385",23,0,0,0,0,0,0,0,0,0,1
"7386",77,1,0,0,0,1,0,0,0,0,0
"7391",25,0,1,0,0,0,0,0,0,1,0
"7396",47,0,0,0,0,0,0,0,0,0,1
"7397",37,1,0,0,0,0,0,0,0,0,1
"7401",38,1,0,0,0,0,0,1,0,0,0
"7402",49,1,0,0,0,0,0,1,0,0,0
"7403",29,0,1,0,0,0,1,0,0,0,0
"7407",28,0,0,0,0,0,0,0,0,0,1
"7409",56,0,1,0,0,0,0,1,0,0,0
"7411",29,0,0,0,0,0,1,0,0,0,0
"7413",34,0,1,0,0,0,0,0,0,1,0
"7414",59,1,0,0,0,0,0,0,0,1,0
"7419",51,0,1,0,0,0,0,0,0,0,1
"7420",54,1,0,0,0,0,0,1,0,0,0
"7426",35,1,1,0,0,0,1,0,0,0,0
"7427",27,0,1,0,0,0,1,0,0,0,0
"7428",38,0,1,0,1,0,0,0,0,0,0
"7430",54,0,1,0,0,0,0,0,1,0,0
"7432",23,0,1,0,0,0,0,1,0,0,0
"7433",62,0,0,0,0,0,0,0,0,0,1
"7435",27,0,1,0,1,0,0,0,0,0,0
"7439",41,1,0,0,0,1,0,0,0,0,0
"7444",40,1,0,0,0,1,0,0,0,0,0
"7446",39,0,0,0,0,0,1,0,0,0,0
"7448",40,0,0,0,0,0,0,0,1,0,0
"7449",23,0,1,0,1,0,0,0,0,0,0
"7450",73,1,0,0,1,0,0,0,0,0,0
"7451",40,0,0,1,0,0,0,0,0,0,0
"7452",48,0,0,0,0,0,0,0,1,0,0
"7453",80,1,0,0,0,0,0,0,0,1,0
"7454",25,0,0,0,0,0,0,0,0,1,0
"7456",56,1,0,0,1,0,0,0,0,0,0
"7460",76,1,0,0,0,0,0,1,0,0,0
"7461",47,0,0,0,0,0,0,0,1,0,0
"7462",42,1,1,0,1,0,0,0,0,0,0
"7463",48,1,0,0,0,0,0,0,0,0,1
"7466",75,1,0,0,0,0,0,1,0,0,0
"7467",36,0,0,0,1,0,0,1,0,0,0
"7468",38,0,1,0,0,0,0,0,0,1,0
"7471",43,1,0,0,0,0,0,1,1,0,0
"7472",45,0,1,0,1,0,0,0,0,0,0
"7473",21,0,1,0,1,0,0,0,0,0,0
"7474",26,0,1,0,0,1,0,0,0,0,0
"7477",33,1,0,0,0,1,0,0,0,0,0
"7479",39,0,0,0,0,0,1,0,0,0,0
"7480",70,1,0,0,1,0,0,0,0,0,0
"7481",84,1,0,0,0,0,0,0,0,1,0
"7485",40,1,0,0,0,0,0,1,0,0,0
"7486",25,0,1,1,0,0,0,0,0,0,0
"7491",24,0,0,1,0,0,0,0,0,0,0
"7492",60,0,0,0,0,0,1,0,0,0,0
"7493",33,1,0,0,0,1,0,0,0,0,0
"7495",39,0,0,0,0,0,0,1,0,0,0
"7500",27,0,0,0,0,0,1,0,0,0,0
"7502",45,1,0,0,0,0,0,1,0,0,0
"7503",48,0,1,0,0,0,0,1,0,0,0
"7504",30,0,1,0,0,0,0,1,0,0,0
"7506",79,0,0,1,0,0,0,0,0,0,0
"7507",78,1,0,0,0,1,0,0,0,0,1
"7508",61,1,0,0,0,0,0,0,0,0,1
"7509",61,1,0,0,0,0,0,0,0,1,0
"7511",47,0,1,1,0,0,0,0,0,0,0
"7512",44,0,0,0,1,0,0,0,0,0,0
"7514",76,0,0,0,0,1,0,0,0,0,0
"7515",28,0,1,0,0,0,1,0,0,0,0
"7516",33,1,0,0,1,0,0,0,1,0,0
"7517",63,1,0,0,0,0,1,0,0,0,0
"7519",34,1,1,0,0,0,0,0,0,1,0
"7522",45,1,0,0,0,0,0,0,0,1,0
"7523",51,0,0,1,0,0,0,0,0,0,0
"7527",44,0,1,0,0,0,1,0,0,0,0
"7528",68,1,0,0,0,0,0,0,1,0,0
"7529",27,1,1,0,0,0,0,0,1,0,0
"7530",49,1,0,0,0,1,0,0,1,0,0
"7531",36,1,0,0,0,0,0,1,0,0,0
"7536",39,1,0,0,0,0,0,0,1,0,0
"7540",28,0,1,0,1,0,0,0,0,0,0
"7543",33,0,0,0,0,0,1,0,0,0,0
"7546",24,0,1,1,0,0,1,0,0,0,0
"7548",35,0,0,1,0,0,0,0,0,0,0
"7549",38,0,1,0,0,0,0,0,1,0,0
"7554",45,1,0,0,0,1,0,0,0,0,1
"7555",21,1,0,0,0,1,0,0,0,0,0
"7560",29,0,0,0,1,0,0,0,0,0,0
"7564",52,1,0,0,0,0,0,0,0,1,0
"7565",27,1,0,0,0,0,0,0,1,0,0
"7569",55,1,0,0,0,0,0,0,1,0,0
"7570",41,1,0,0,0,0,0,0,0,0,1
"7573",49,1,0,1,0,0,1,0,0,0,0
"7576",22,0,1,0,0,1,0,0,0,0,0
"7579",37,0,0,0,0,1,0,0,0,0,0
"7580",38,1,0,1,0,0,0,1,0,1,1
"7582",37,0,0,0,0,1,0,0,1,0,0
"7583",37,1,1,0,1,0,0,0,0,0,0
"7585",51,1,0,0,0,0,0,0,0,1,0
"7586",45,0,0,0,0,1,0,0,0,0,0
"7588",47,1,0,0,0,0,0,1,0,0,0
"7589",28,0,1,0,0,1,0,0,0,0,0
"7593",27,0,1,0,0,0,0,1,0,0,0
"7596",55,0,1,0,0,0,0,1,0,0,0
"7598",24,0,1,1,0,0,0,0,0,0,0
"7599",46,0,1,0,0,0,0,0,0,0,1
"7604",46,1,0,0,0,0,0,0,1,0,0
"7606",35,0,1,0,0,1,0,0,0,0,0
"7607",21,0,0,0,0,0,0,1,0,0,0
"7609",20,0,1,0,1,0,0,0,0,0,0
"7610",22,1,0,0,0,0,0,0,1,0,0
"7613",26,1,0,0,0,0,0,0,0,0,1
"7614",39,1,0,0,1,0,0,0,0,0,0
"7618",47,1,0,0,0,0,0,1,0,0,0
"7619",21,0,1,0,1,0,0,0,0,0,0
"7621",34,1,0,0,0,0,0,0,1,0,0
"7622",27,1,0,0,0,0,0,0,0,1,0
"7623",36,0,1,1,0,0,0,0,0,0,1
"7624",52,0,0,0,1,0,0,0,0,0,0
"7626",41,1,0,0,0,0,1,0,0,0,0
"7627",37,1,0,0,0,1,0,0,0,0,0
"7628",37,0,1,0,0,0,0,0,0,0,1
"7630",23,0,0,0,0,0,1,0,0,0,0
"7632",33,0,1,0,0,0,0,0,0,0,1
"7633",38,1,0,0,0,0,0,0,0,0,1
"7634",26,1,0,0,1,0,0,0,0,0,0
"7637",42,0,0,0,0,0,0,0,0,0,1
"7638",27,1,0,0,0,0,1,0,0,0,0
"7641",66,1,0,0,0,0,0,1,0,0,0
"7643",25,0,1,0,0,0,0,0,0,0,1
"7645",46,1,0,0,0,0,1,0,0,0,0
"7650",50,1,0,0,0,0,1,0,0,0,0
"7654",23,0,0,0,0,0,1,0,0,0,0
"7655",19,0,0,0,1,0,0,0,0,0,0
"7656",49,1,0,1,0,0,0,0,0,0,0
"7659",30,1,0,0,0,0,1,0,0,0,0
"7662",50,1,0,0,0,0,0,0,0,1,0
"7663",37,1,0,0,0,1,0,0,0,0,0
"7664",46,1,0,0,0,0,0,1,0,0,0
"7666",36,0,1,0,0,0,0,0,0,0,1
"7672",28,0,1,0,0,0,1,0,0,0,0
"7674",56,1,0,0,0,0,1,0,0,0,0
"7675",60,1,0,1,0,0,0,0,0,0,0
"7676",23,0,1,0,0,0,0,0,0,0,1
"7678",49,1,0,0,1,0,0,0,0,0,0
"7680",48,0,1,0,0,1,0,0,0,0,0
"7681",69,1,0,0,0,0,0,0,1,0,0
"7682",44,0,1,0,0,1,0,0,0,0,0
"7683",23,1,0,1,0,0,0,0,0,0,0
"7684",21,0,1,0,0,1,0,0,0,0,0
"7688",21,1,0,1,0,0,0,0,0,0,0
"7689",76,1,0,0,0,0,0,0,0,0,1
"7692",46,0,1,0,1,0,0,0,0,0,0
"7693",21,0,1,0,0,0,0,0,0,0,1
"7695",20,0,1,1,0,0,0,0,0,0,0
"7696",71,0,0,0,0,0,0,0,0,0,1
"7697",21,0,1,0,0,0,0,0,0,1,0
"7698",50,0,0,0,1,0,0,0,0,0,0
"7700",25,0,1,0,0,1,0,0,0,0,0
"7701",47,0,0,0,0,0,0,0,0,0,1
"7702",50,0,1,1,0,0,0,0,0,0,0
"7706",56,1,0,0,0,0,0,1,0,0,0
"7711",37,1,0,1,0,0,0,0,0,0,0
"7713",43,1,0,1,0,0,0,0,0,0,0
"7716",20,0,1,1,0,0,0,0,0,0,0
"7717",34,0,1,0,0,1,0,0,0,0,0
"7720",20,0,1,0,0,0,0,1,0,0,0
"7721",47,1,0,0,1,0,0,0,0,0,0
"7722",37,1,0,0,0,0,0,0,0,0,1
"7725",41,1,0,0,0,1,0,0,0,0,0
"7735",29,1,0,0,0,1,0,0,0,0,0
"7736",27,0,1,0,0,1,0,0,1,0,0
"7739",57,1,0,0,0,0,0,1,0,0,0
"7742",27,0,1,0,0,0,0,0,0,1,0
"7743",58,0,1,0,0,0,0,0,0,0,1
"7745",35,0,1,0,0,0,1,0,0,0,0
"7748",20,0,1,0,0,1,0,0,0,0,0
"7749",35,0,0,0,0,0,0,1,0,0,0
"7750",25,0,1,0,0,1,0,0,0,0,0
"7751",58,1,1,1,0,0,0,0,0,0,0
"7752",19,0,1,0,0,0,0,1,0,0,0
"7753",43,1,0,0,0,0,0,0,0,0,1
"7755",28,0,1,1,0,0,0,0,0,0,0
"7756",66,0,1,0,1,0,0,0,0,0,0
"7757",38,1,0,0,1,0,0,0,0,0,0
"7758",26,0,1,0,0,0,0,0,1,0,0
"7760",41,1,0,0,0,0,0,1,0,0,0
"7761",30,0,1,0,0,0,0,1,0,0,0
"7764",19,0,1,0,0,0,0,1,0,0,0
"7767",22,0,1,0,0,1,0,0,0,0,0
"7768",44,1,0,0,0,0,1,0,0,0,0
"7769",36,1,1,0,0,0,0,0,1,0,0
"7770",48,0,1,1,0,0,0,0,0,0,0
"7778",44,0,1,0,1,0,0,0,0,0,0
"7779",81,1,0,0,0,1,1,0,0,0,0
"7783",55,1,0,0,0,0,0,1,0,0,0
"7784",49,0,0,0,0,1,0,0,0,0,0
"7785",29,0,0,0,1,0,0,0,0,0,0
"7787",38,1,0,1,0,0,0,0,0,0,0
"7789",42,0,0,0,0,0,0,0,0,0,1
"7792",70,1,0,0,0,1,0,0,0,0,0
"7793",28,0,1,0,0,0,0,1,0,0,0
"7794",35,1,1,0,0,0,0,0,0,1,0
"7798",30,0,1,1,0,0,0,0,0,0,0
"7799",24,0,0,0,0,0,0,0,1,0,0
"7800",45,1,0,0,0,0,0,0,1,0,0
"7801",29,0,1,0,0,0,0,0,0,0,1
"7802",37,1,0,0,0,0,0,0,0,0,1
"7804",26,0,1,0,0,0,0,0,1,0,0
"7805",71,0,1,0,0,0,0,0,1,0,0
"7806",59,0,0,1,0,0,0,0,0,0,0
"7808",24,0,0,0,0,0,0,0,0,1,0
"7810",43,0,0,0,0,0,0,0,0,1,1
"7812",35,0,0,0,1,0,0,0,0,0,0
"7820",30,1,0,0,0,0,1,0,0,0,0
"7821",44,0,1,0,0,0,0,0,0,1,0
"7823",21,0,1,0,0,0,0,1,0,0,0
"7827",43,0,0,0,0,0,1,0,0,0,0
"7828",20,0,1,0,0,0,1,0,0,0,0
"7832",84,1,0,0,0,0,0,0,0,1,0
"7837",23,0,0,0,1,1,0,0,0,0,0
"7838",21,0,0,0,0,0,1,0,0,0,0
"7839",70,1,0,0,0,0,0,0,1,0,0
"7840",35,1,0,0,0,0,0,0,1,0,0
"7846",42,0,0,0,0,0,0,0,0,0,1
"7847",19,0,1,0,1,0,0,0,0,0,0
"7849",44,1,0,1,0,0,0,0,0,0,0
"7850",42,0,1,0,0,0,0,0,0,0,1
"7853",24,0,1,0,0,0,0,0,1,0,0
"7857",23,1,0,0,0,0,1,0,0,0,0
"7858",49,1,0,0,0,0,0,0,0,0,1
"7859",35,1,0,0,1,0,0,0,0,0,0
"7860",62,0,0,0,0,0,0,0,1,0,0
"7862",47,1,0,0,0,0,1,0,0,0,0
"7865",66,0,0,0,0,0,0,0,0,0,1
"7866",80,1,0,0,0,0,0,1,0,0,0
"7868",33,0,1,0,0,0,0,0,0,0,1
"7871",42,1,0,0,0,1,0,0,0,0,0
"7873",23,0,0,0,0,0,0,1,0,0,0
"7876",43,1,1,0,0,0,0,0,0,1,0
"7877",65,1,0,0,0,0,0,0,0,1,0
"7881",73,1,0,0,0,0,1,0,0,0,0
"7882",46,1,0,0,0,0,0,1,0,0,0
"7883",22,1,0,0,0,1,0,0,0,0,0
"7885",55,1,0,0,0,0,0,0,0,0,1
"7886",65,1,1,0,0,0,1,0,0,0,0
"7887",23,1,1,0,0,0,0,0,1,0,0
"7889",47,1,0,0,0,0,0,1,0,0,0
"7893",23,0,0,0,1,0,0,0,0,0,0
"7895",54,1,0,0,0,0,0,1,0,0,0
"7898",38,0,1,0,0,0,0,0,0,1,0
"7902",56,1,0,0,0,0,0,0,0,1,0
"7904",21,0,1,0,0,1,0,0,0,0,0
"7906",66,1,0,0,0,0,0,1,0,0,0
"7909",73,1,1,0,0,0,0,1,0,0,0
"7910",66,1,0,1,0,0,0,0,0,0,0
"7911",19,1,1,0,0,0,0,0,0,0,1
"7915",27,1,0,0,0,0,0,0,0,1,0
"7917",20,0,1,0,0,0,0,0,0,1,0
"7918",42,1,0,0,0,0,0,0,1,0,0
"7920",45,1,0,0,1,0,0,0,0,0,0
"7921",19,0,1,0,0,0,0,0,0,1,0
"7923",49,0,0,0,1,0,0,0,0,0,0
"7926",51,1,1,0,1,0,0,0,0,0,0
"7927",20,0,1,0,0,0,0,0,1,0,0
"7929",21,0,1,1,0,0,0,0,0,1,0
"7931",72,1,0,0,0,0,0,0,0,0,1
"7932",77,1,0,0,0,0,1,0,0,0,1
"7936",55,1,0,0,0,1,0,0,0,0,0
"7937",21,0,1,0,1,0,0,0,0,0,0
"7938",40,1,0,0,0,0,0,0,1,0,0
"7939",48,0,1,0,0,0,0,1,0,0,0
"7940",21,0,1,1,0,0,0,0,0,0,0
"7942",29,1,0,0,0,0,0,0,0,0,1
"7947",21,0,1,0,0,0,0,0,0,1,0
"7948",21,0,1,0,0,0,0,1,0,0,0
"7951",36,0,1,0,1,0,0,0,0,0,0
"7952",22,0,1,0,0,0,0,1,0,0,0
"7954",30,1,0,0,0,0,0,1,0,0,0
"7956",65,1,0,1,0,0,0,0,0,0,0
"7957",27,0,0,0,0,0,0,0,1,0,0
"7959",30,1,0,0,0,0,0,0,0,0,1
"7961",42,0,1,1,0,0,0,0,0,0,0
"7962",23,1,0,0,0,0,0,0,0,0,1
"7964",22,0,0,0,0,0,1,0,0,0,0
"7965",19,0,1,1,0,0,0,0,0,0,0
"7966",28,0,1,0,0,0,1,0,0,0,0
"7967",46,0,0,0,1,0,0,0,0,0,0
"7970",71,0,1,0,0,0,0,0,0,0,1
"7972",84,0,1,0,0,0,0,0,0,1,0
"7976",41,1,0,0,0,1,0,0,0,0,0
"7978",80,1,0,0,0,0,0,0,1,0,0
"7979",26,0,1,0,0,0,0,0,0,0,1
"7981",38,1,1,0,0,0,0,0,0,0,1
"7986",38,1,0,0,0,0,0,0,0,1,0
"7987",39,0,1,0,0,0,0,1,0,0,0
"7992",29,0,1,0,0,0,1,0,0,0,0
"7996",37,0,0,0,0,0,0,0,0,1,0
"7997",49,0,1,0,1,0,0,0,0,0,0
"7998",22,0,1,0,0,0,0,0,1,0,0
"8000",27,0,0,0,0,0,0,1,0,0,0
"8003",22,1,0,0,0,0,1,0,0,0,0
"8004",64,1,0,0,0,1,0,0,0,0,0
"8005",44,1,0,0,0,0,0,0,0,1,0
"8006",22,0,1,0,1,0,0,0,0,0,0
"8008",34,0,0,0,0,0,0,0,1,0,0
"8009",27,0,1,0,0,0,0,0,0,0,1
"8010",38,1,0,0,1,0,0,0,0,0,0
"8015",46,1,0,0,0,0,0,0,0,1,0
"8016",37,1,0,0,0,1,0,0,0,0,0
"8017",74,1,0,0,0,1,0,0,0,0,0
"8018",57,1,0,1,0,0,0,0,0,0,0
"8021",56,1,0,1,0,0,0,0,0,0,0
"8022",38,0,1,0,0,1,0,0,0,0,1
"8023",27,1,0,0,0,0,0,0,1,0,0
"8027",26,0,0,0,0,0,0,0,0,1,0
"8028",63,1,0,0,0,0,0,0,0,0,1
"8029",22,0,1,0,0,1,0,0,0,0,0
"8031",34,1,0,0,0,1,0,0,0,0,0
"8033",22,0,1,0,0,0,0,1,0,0,0
"8042",39,0,0,0,0,0,0,0,1,0,0
"8043",29,1,0,0,1,0,0,0,0,0,0
"8046",44,1,0,0,0,0,0,0,0,0,1
"8048",23,1,1,0,0,0,0,1,0,0,0
"8049",63,1,0,0,0,0,0,1,0,0,0
"8050",44,0,1,0,0,0,1,0,0,0,0
"8051",21,0,1,0,0,0,0,1,0,0,0
"8054",37,1,0,0,0,0,0,0,1,0,0
"8056",46,0,0,0,1,0,0,0,0,0,0
"8065",30,1,0,0,0,1,0,0,0,0,0
"8067",38,0,1,0,0,0,1,0,0,0,0
"8068",47,1,0,0,0,0,0,0,1,0,0
"8069",21,0,1,0,1,0,0,0,0,0,0
"8070",26,0,1,0,0,0,1,0,0,0,0
"8071",29,1,0,0,0,1,0,0,0,0,0
"8075",36,0,1,0,0,0,0,1,0,0,0
"8076",22,1,0,0,0,0,0,1,0,0,0
"8079",65,0,1,1,0,0,0,0,0,0,0
"8083",24,1,0,0,0,1,0,0,0,0,0
"8085",28,0,1,0,0,0,0,1,0,0,0
"8090",35,0,1,0,0,0,1,0,0,0,0
"8092",57,1,0,1,0,0,0,0,0,0,0
"8095",42,0,0,0,0,0,1,0,0,0,0
"8096",51,0,1,0,0,0,0,0,0,0,1
"8097",30,0,1,1,0,0,0,0,0,0,0
"8099",26,0,1,0,0,0,0,0,1,0,0
"8101",39,1,0,0,0,0,0,0,1,0,0
"8102",49,1,0,0,0,1,0,0,0,0,0
"8107",24,1,1,0,0,0,1,0,0,0,0
"8110",75,1,1,0,0,0,1,0,0,0,0
"8112",21,0,1,0,0,1,0,0,0,0,0
"8113",23,0,1,0,0,1,0,0,0,0,0
"8114",37,1,0,0,0,0,1,0,0,0,0
"8115",46,0,1,0,0,0,0,0,0,1,1
"8118",46,1,0,0,0,0,1,0,0,0,0
"8123",25,0,1,0,0,0,1,0,0,0,0
"8126",34,0,1,0,0,1,0,0,0,0,0
"8127",45,0,1,0,0,0,0,0,0,1,0
"8129",83,0,1,0,0,1,0,0,0,0,0
"8130",58,1,0,0,0,0,0,0,0,1,0
"8133",22,0,1,1,0,0,0,0,0,0,0
"8135",48,0,1,0,0,0,0,1,0,0,0
"8137",22,1,1,0,0,0,1,0,0,0,0
"8140",64,1,0,0,0,0,0,0,1,0,0
"8141",52,1,0,0,0,0,0,0,1,0,0
"8144",50,1,0,0,0,1,0,0,0,0,0
"8145",20,0,1,0,1,0,0,0,0,0,0
"8146",29,0,0,0,0,0,1,0,0,0,0
"8148",65,1,1,0,1,0,0,0,0,0,0
"8151",76,1,0,0,1,0,0,0,0,0,0
"8152",22,0,1,1,0,0,0,0,0,0,0
"8154",27,0,1,1,0,0,0,0,0,0,0
"8156",47,0,0,0,1,0,0,0,0,0,0
"8157",26,0,1,0,0,1,0,0,0,0,0
"8158",24,1,0,0,1,1,0,0,0,0,0
"8161",29,1,0,0,0,0,0,0,0,0,1
"8164",73,1,0,0,0,0,0,0,0,0,1
"8169",76,1,0,0,0,1,0,0,0,0,0
"8170",39,1,0,0,0,0,0,0,0,0,1
"8172",23,0,0,0,0,1,0,0,0,0,0
"8174",52,1,0,0,0,1,0,0,0,0,0
"8175",34,1,0,0,0,0,0,0,1,0,0
"8176",45,0,0,0,1,0,0,0,0,0,0
"8177",51,0,0,0,1,0,0,0,0,0,0
"8178",19,0,1,0,0,0,0,0,1,0,0
"8179",66,1,0,0,0,0,1,0,0,0,0
"8181",54,1,0,0,0,0,0,0,1,0,0
"8182",75,0,1,1,0,0,0,0,0,0,0
"8183",52,1,0,0,0,0,1,0,0,0,0
"8185",39,1,0,0,0,0,0,0,0,0,1
"8186",38,1,0,0,0,0,1,0,0,0,0
"8189",37,0,1,0,0,1,0,0,0,0,0
"8190",36,1,0,0,1,0,0,0,0,0,0
"8191",65,0,1,0,1,0,0,0,0,0,0
"8192",36,0,1,0,0,0,0,0,0,0,1
"8195",54,1,0,0,0,0,0,0,1,0,0
"8197",55,1,1,1,0,0,0,0,0,0,0
"8198",30,0,1,0,0,0,1,0,0,0,0
"8199",51,1,1,0,0,0,1,0,0,0,0
"8203",30,0,1,0,0,1,0,0,0,0,0
"8204",37,1,0,0,0,0,1,0,0,0,0
"8205",22,0,1,1,0,0,0,0,0,0,0
"8206",62,1,0,1,0,0,0,0,0,0,0
"8213",35,1,0,0,0,1,0,0,0,0,0
"8215",20,0,1,0,0,0,0,0,0,1,0
"8218",83,1,0,0,0,0,1,0,0,0,0
